gene	Arf1_WT.signed.value	aging.signed.value
Lztr1	-0.00535969064802771	-0.039559007671308
Lzts1	-9.58563586669464e-05	-0.0405587412073395
Lzts2	-0.0714438168365297	-0.000114328664250051
M6pr	-0.0564020356803903	-0.00291904854401496
Mab21l2	-5.5431494513053e-05	0.00227555530616803
Macrod1	0.00117959555850127	-0.0009721447040709
Mad2l1	-0.000186716473044128	0.00631507138673984
Mad2l1bp	-0.000717098185158167	0.000262009077280647
Mad2l2	0.00493725148736261	-0.00759510935157742
Madcam1	-0.000690407003731899	-0.000282199255823494
Madd	-0.176510643214401	-0.0134741177727425
Maea	-0.0311416104113214	-0.216843635078512
Maf	-4.14656398665709	-0.00144194245500914
Maf1	-0.0458530157002102	-0.23755993309026
Mafa	7.47661283723434e-05	-0.00249111413639623
Mafb	1.20226373843785	0.000165333653623207
Maff	0.0922947211272394	-8.91675136409132e-06
Mafg	0.0258744342327986	0.0114252967079623
Mafk	0.447708941587005	0.000378633988748989
Mag	-0.000115800569751785	-0.0266883304929816
Maged1	-0.00943598436882914	-0.0911464572752387
Maged2	-0.161357333859481	-0.0174590564245092
Magee1	-8.56150283413333e-05	-0.0226788502391224
Mageh1	0.0134956229398059	0.0381660952964325
Magi1	-0.00273013400761816	0.00450895824118601
Magi3	-0.0131633941783007	-0.00678060794380723
Magoh	-0.0529253558178854	-0.0032952188220549
Mal	-0.043971652227756	0.000630940272174515
Malt1	0.00677004638137004	0.0012130718257833
Mamdc2	-7.00099304035931e-05	-9.73728155369851e-05
Maml1	-0.00318733272634792	-0.0169090171474646
Maml3	0.0111710524631781	-0.0357740214862371
Man1a2	-1.5505336875711	-0.00426922934982754
Man1b1	-0.000975439112605919	-0.212306468817454
Man1c1	-0.899652446670688	-0.0127289051349068
Man2a1	0.145051452009416	0.372835686773647
Man2a2	-0.0636668380481775	0.00216299003061258
Man2b1	6.34750639336011	0.319912467348455
Man2b2	-0.0748904515306867	-2.19120414617488e-05
Man2c1	0.00972251421408603	-8.09910450252983e-05
Manba	0.0212910832459123	0.010196927884431
Manbal	-0.0507726626127928	-0.000229795220084297
Manea	-0.0368911516912202	0.021649665469947
Mansc1	0.00215758075105319	0.0538459947001585
Map1lc3a	-0.00966774072490733	0.0327163056037332
Map1lc3b	0.0143034385390822	-0.254509536968586
Map2k1	-0.361760040561894	-0.668104400992655
Map2k2	-0.0995524870291	0.00510958691134182
Map2k3	-0.0058879608743764	0.00018649017932657
Map2k4	-7.27521118265296e-06	-0.169342269623176
Map2k5	-0.0233940406682216	-0.0118130367896202
Map2k6	-0.00066146355748346	5.50708774921747e-05
Map2k7	-0.000717508954066937	0.0320639486481401
Map3k1	-0.0253180881526022	-0.00222477295095885
Map3k11	-0.0236444590827751	0.00692692395643719
Map3k12	0.000199515327635076	0.0812136412965151
Map3k13	-5.28313643188954e-05	-0.00011852291791623
Map3k14	-0.164543504261697	-0.0106913835551949
Map3k2	-0.137300685009353	0.00654679105225119
Map3k3	-0.153138132861017	-0.764699536873845
Map3k4	-0.0495515660625674	-0.00693723891592894
Map3k6	0.0373046852344914	5.78055419691974e-05
Map3k7	-0.0329424097310059	-0.00804923467811327
Map3k8	0.00584755396260725	0.00438685334403895
Map4k2	-0.385779982371857	0.00027265594503114
Map4k4	-1.9021501963115	0.0162428724701035
Map4k5	-0.0516217573418341	-0.215009831411205
Map6d1	-0.00010885579071788	-0.010783585933406
Mapk1	-0.00187226978306555	-0.0170669535060027
Mapk10	0.00255098249858012	0.00546324698701773
Mapk11	-0.00231779326408095	0.00599402868128189
Mapk12	-0.00258598692496494	-0.0247647602552027
Mapk13	2.86954469486098e-05	-0.00202820507992791
Mapk14	-0.443283982792571	-0.155831867917995
Mapk15	-0.000245349548030207	0.000135994619348591
Mapk3	-0.802383010689161	-0.0153370702919551
Mapk6	-0.102649059017095	0.0862765674901397
Mapk7	-0.0230243707396675	-0.0263830753901165
Mapk8	-0.0206783257133862	-0.089935391162051
Mapk8ip1	-2.74839967193875e-07	0.0833078082249326
Mapk8ip3	-0.201548061198832	-0.0269526347473078
Mapk9	-0.0288686180975526	0.00871421797702797
Mapkap1	-0.237021999284821	0.000713468611076369
Mapkapk2	0.647770844699523	0.00666097344773124
Mapkapk3	-0.0012410995207846	0.350067140888027
Mapkbp1	-0.00488232831027673	0.0720952704549465
Mapre1	-0.535823185335157	-0.199219211952955
Mapre2	0.00352762261604299	-0.0558170734705151
Mapre3	0.0111823492700376	6.69003491653161e-05
Mapt	-0.011309266269329	0.00436598570916839
Marcks	-68.4111806215804	-0.0090848608765179
Marcksl1	0.836341247090945	1.03401821673437
Mark2	-0.113472982117574	-0.0524295005712985
Mark3	-0.105506136866773	0.237422004612517
Mark4	-0.00356234107401097	1.02966867864238e-06
Marveld2	0.00613393610201855	0.00179178178946167
Masp1	0.00147556009763746	-0.00072006153255624
Mast2	0.00169280889179904	-0.0843037203581893
Mat2a	-0.00570079705947243	-0.0610269578005108
Mat2b	-0.135181513530884	-0.0194503658894418
Matk	-0.00560102510695037	-0.125949010809259
Matn1	-0.000102283334667789	-9.87943022890353e-07
Matn4	-0.0279351851885801	0.0315919694331949
Matr3	-0.00355850271008692	1.67519025867697e-08
Max	-0.00273051981374899	-0.000278890067360488
Maz	-0.0243779048265208	-0.0296362898396021
Mbd1	4.67254417379001e-05	-0.224438579437102
Mbd2	0.0107298419835924	0.00274684931069617
Mbd3	-0.0190722859488243	-0.0378542612238141
Mbd5	-0.04882360797823	7.66784322049884e-05
Mbd6	-0.124789660413431	8.86792906703825e-05
Mbip	-0.00296456559734483	-3.97276467327186e-06
Mbnl1	-2.4399146464925	0.00336802767951468
Mbnl2	-0.457519419252468	-0.0221507986945676
Mboat1	-0.00102466591278846	-0.00825680404132273
Mboat2	-0.0551213532574538	-0.0463884184176223
Mbp	0.122805039867993	0.805416305613879
Mbtd1	-0.0393135266122253	-0.0676132747202789
Mbtps1	-0.0488479329486368	-0.0588672886308836
Mbtps2	0.00229912734280202	-0.00258161267195435
Mcam	-0.00768648835299398	0.332599632072204
Mcc	-0.000182448187241754	-0.00858439608681206
Mccc1	-0.00884363126571918	-0.00310517062747629
Mcee	-0.00299688872927732	0.0244032067097576
Mcf2l	1.51531163664066e-05	0.0811778571492372
Mcfd2	-0.165197232556694	-0.0479406897607282
Mcl1	6.39307764656666	-0.0481457911346558
Mcm10	-1.48258103610512e-05	0.00154039507769966
Mcm2	-0.00056917455616055	0.000678077584256431
Mcm3	-0.127842033359919	-5.45995477074346e-06
Mcm3ap	-0.0419760525985306	-0.0151088443325131
Mcm4	-0.00341511247132589	0.210241833217276
Mcm5	-0.00280278026066067	0.00110669418124846
Mcm6	-0.00223568954757387	0.195120615743655
Mcm7	0.0021603706324753	3.55352846783895e-06
Mcoln1	0.00323318648386969	-0.000933512031695781
Mcoln2	2.91943836975663e-06	0.0106367835978505
Mcph1	-0.00335390948893611	0.00463569670984136
Mcrs1	-0.0318466574608049	-0.00481781149506086
Mctp1	-0.0104674844538278	0.00296966780518936
Mcts1	0.00255941348062023	-0.252649128837062
Mdfic	0.0223007031834605	2.74359067310108
Mdga2	-0.000836523755017555	0.00543085156207131
Mdh1	-0.000750954006734919	-0.00721360744176233
Mdh1b	-2.54371138738799e-05	0.000399200914016501
Mdh2	0.00743745539628851	0.141392732319807
Mdk	-0.0262663794539737	0.037950554770592
Mdm1	-0.000632647963192175	0.00488618487002934
Mdm2	-0.00238846885656398	-0.0146215712440363
Mdm4	0.00659514483088328	-0.0035775864470351
Mdn1	-0.0261669609325305	0.0510299043659014
Me2	0.000914468009091032	0.0209863642905117
Me3	-0.0011959645999225	0.00153316741692613
Mea1	-0.00594852441526175	-0.617112097054455
Mecp2	-0.00133408897065452	-0.00115901016454767
Med1	-0.0754605796421826	-0.0333111017298656
Med10	-0.000557171001625093	-0.00156825745417273
Med11	0.000942139428623945	0.281618337091703
Med12	-0.0316492533151273	4.76249955748759e-05
Med13	-0.439272446198266	0.00411293110126384
Med15	-2.58399969824084e-06	-6.84153205505099e-08
Med16	-0.000671010548456032	6.31115878176171e-06
Med17	-0.0431022866495319	-0.119765800365488
Med18	0.00199571025809751	-0.000142689342539777
Med19	-0.146367857335631	-0.035516176806059
Med21	0.00595493395153303	-0.0201665353086422
Med22	-0.00253160295511176	-0.000290512589397208
Med23	-0.00232973414701151	-0.0062354770489027
Med24	-0.00439231063408299	-0.122806969967267
Med26	-0.00019149312518891	-0.127382243079263
Med27	-0.00905729132377165	-0.0136159850401513
Med28	-0.0591609127528124	0.118068020773936
Med29	-0.00626954172415679	-0.000172769832697339
Med30	-0.00966380794279965	0.00467647366145607
Med31	-0.00381610060466455	-0.000859602034655242
Med4	0.00460102301502489	-0.016217636529375
Med6	-0.00135473606507277	0.00137789113177209
Med7	0.00822630109641295	-0.0667798316989712
Med8	-0.0316843833765407	0.00230718656394207
Mef2c	-0.424359900279313	-0.488615065171862
Mef2d	-0.0156628739564275	0.00335293861689908
Megf9	4.2336791676053e-05	0.00060826544670998
Meis1	-0.00424776068118295	0.00211573491296245
Memo1	-0.0204466523634844	0.0330046219568665
Meox1	0.0129963757451911	-6.51968071263037e-05
Mepce	-0.071239045830598	-0.16145445892379
Mertk	-0.899916588390506	-0.238835075748073
Mest	0.000999479830962506	4.01230181139964e-05
Met	5.23098176995801e-05	-0.000769628215947464
Metap1	-0.000170789145450806	-0.0763223541132604
Metap2	-0.0736518677519769	-0.00325786219823218
Metrn	-0.0127271121054078	-0.000452544735929604
Metrnl	0.013247241845157	0.00187438698337154
Mettl1	0.0568209420352047	-0.000918652873567528
Mettl3	-0.0124215034520464	-0.00360827777533254
Mettl4	-0.00176417113466672	-0.00426123707357397
Mettl6	0.0070059685332042	-0.0480711114662789
Mettl8	-0.00410231637042371	-0.142034700501648
Mettl9	-0.0218439498343066	0.0160106211100059
Mex3a	2.08367621719778e-05	-0.144690802350292
Mex3c	-0.00273557136876807	0.00403584362987713
Mfap3	-0.249326002606966	-0.190401150836697
Mfge8	-0.00256565899437455	0.0146516543804443
Mfn1	-0.00692598179707358	0.00086019873704807
Mfn2	-0.0165859199050168	0.0887499900412862
Mfng	-0.401616436465859	-0.233861286391351
Mfsd1	-0.00627410808780559	0.107293827204203
Mfsd11	-0.0183163132967589	0.062380860406195
Mfsd3	-0.000604714084735091	-0.0863343102161916
Mfsd8	-0.000154580401236748	-0.000242738115866801
Mfsd9	-0.00792704424126218	0.00322025530906249
Mga	-0.0609401314176964	0.0494452230836371
Mgat1	-1.35261988601073	-0.0199850741403012
Mgat2	0.0258263082675416	-0.00138728946690242
Mgat3	-0.00632608880386725	0.00962228455349878
Mgat4a	-0.639111245476544	-0.007059439220375
Mgat5	-0.662342680760043	0.0741179005868216
Mgll	-1.10030926013929	-0.369275094834566
Mgmt	-0.00211287894826079	-0.135934216922502
Mgp	0.0107333716754815	0.00053905728752888
Mgrn1	-0.0893440831718862	-3.92613982842923e-05
Mgst1	-0.0184593868029323	0.0159248298582417
Mgst2	-0.00551948896090699	0.0519026020931381
Mgst3	0.004925378598809	-0.0212632379610318
Mia2	0.0071639906214944	0.000295206713463944
Mia3	-0.0158652831050099	0.000552832231029322
Mib1	-0.0172157663053535	-0.000648557990391764
Mib2	-0.316113918558504	-0.102182557773013
Mical1	-4.44179015420085e-05	0.00267874780228098
Mical2	-0.00358511633705893	0.00326762162475363
Mical3	-0.0259220137110871	-0.000204799374998394
Mid1	0.20385884955958	0.432099245345611
Mid1ip1	-0.279208651021691	-0.000202895819031944
Midn	-0.208778857197222	0.00269211640617894
Mier1	-0.0584062623328808	-0.0484253956104837
Mif	0.347637161170886	1.45579167750848
Mif4gd	0.0049225232296605	0.518747331240378
Mink1	-0.000315283619181646	0.0226616331312482
Minpp1	0.00877444535206973	0.000624359342474459
Mipep	-0.0221983819139853	0.00861631347583254
Mis12	-0.00442491188356589	-0.112107126552821
Mitf	0.000823153705606319	0.0415051342345138
Mkks	-0.00647691735549023	-0.0114878262435867
Mkln1	-0.252061829828844	-0.135884354825071
Mknk1	-0.138123067737474	-0.000201644412849272
Mknk2	-0.0965458588661175	0.0221102218106549
Mkrn1	-0.0400926787919001	-0.0222353362198075
Mkrn2	-0.000101953275220798	-0.0130121872120114
Mlc1	-0.0413581469416551	0.00369242364949133
Mlf1	-3.07696320359872e-05	0.0327515873187445
Mlf2	0.0210226803224229	-0.0248491888982052
Mlh1	-0.00649433858408454	4.20416322195529e-05
Mlh3	-0.0123073145017499	0.00549218233230328
Mlkl	-5.45387937180731e-06	0.0161820590550803
Mllt1	-0.011815896556464	-0.0617829214992713
Mllt10	-0.0528155454208538	0.0207230766867698
Mllt11	-0.00484172549937771	-0.0253066971379483
Mllt3	-0.0131571920758038	-0.00172157941814319
Mlph	0.0712800101690668	0.0133874316175719
Mlx	-0.00393013321302633	-0.0194876168327899
Mlxip	0.00140325794861991	0.00831280368319974
Mlxipl	-0.39534395890373	-0.270943190561462
Mlycd	-0.0185647191850836	0.0357143459853056
Mmaa	-0.0182682547531895	4.35983061099885e-06
Mmab	-0.00861952317683551	-0.00184476751692847
Mmd	0.000511666096525359	0.858223476989161
Mmd2	-0.0933594441160214	0.0253060289612013
Mmp11	-0.00494122324302028	-0.000121028693928838
Mmp12	0.0231356560524691	13.2256045081973
Mmp13	-0.00151547580139377	0.000497563189654328
Mmp14	-0.00397182540134759	0.542814867174228
Mmp17	-0.00031467424031351	-0.000601505929235955
Mmp19	-0.000430879002007881	0.00830231888039104
Mmp2	-0.0726326501842978	-0.00053325339136408
Mmp28	-0.0105281084399449	0.0666499254838893
Mmp8	-0.014549107717718	0.0205377807387088
Mmp9	-0.0389377901989932	0.123880763007582
Mmrn2	0.000368638768498058	-4.59244934729498e-05
Mnat1	-0.000456816841493362	-0.00394862048913328
Mns1	-0.0050707447186935	0.000104546876414289
Mnt	-0.00841297700178837	0.00625305641936292
Mobp	0.406558403138322	0.107139294847058
Mocos	8.22618457390329e-07	0.340483242754841
Mocs1	0.0226041974874662	0.00573553023079217
Mocs2	0.00196265410133537	-0.898759443094196
Mog	-0.00132485373225751	-0.000157375394655146
Mon1a	-0.00924184622083937	0.000589341896386532
Mon1b	-0.0342218777334463	-0.0101367542020836
Morc3	-0.0413398172880684	0.172038284342333
Morf4l1	-0.68901783305847	0.150818117223465
Morf4l2	0.0251357080573443	-0.00328178285169986
Morn2	-0.00041960396206924	0.00246947942446544
Morn3	-0.0228024158863557	0.000373924271112623
Mospd1	-0.00343901431718136	-0.00932760906372503
Mospd3	-0.000939120682744025	2.06265590078144e-05
Mov10	-0.00182951098682474	-0.000921319232781653
Moxd1	0.00752020358164569	0.00351755057837478
Mpdu1	0.0260718927036012	0.00103221422002672
Mpdz	-0.000116552399077856	0.000172120206311557
Mpg	0.00439787702542672	-3.62180190147889e-05
Mphosph10	0.0044866988438573	-0.00809831040763736
Mphosph6	0.00317687812939695	0.0157832105638116
Mphosph8	-0.000204353753311494	0.000556399625781186
Mpnd	-0.0028822991539873	-0.00977032465007247
Mpo	-0.0107795073771338	0.00496136393032541
Mpp1	0.0086441952057021	0.00571978291198187
Mpp5	-0.0563701669316055	0.014813382317855
Mpp6	0.012652145236221	-0.00367520257277539
Mpst	0.00734238499196531	-0.000164298347312524
Mpv17	-0.00187010754705021	0.0666164429088197
Mpv17l	0.000814364113070091	0.166256465882487
Mr1	0.00146046964643597	0.0018007374066693
Mras	-0.000256243624234279	-0.00458846176656809
Mrc1	-0.0218739356184347	1.7288760726934
Mrc2	0.0410048757241226	-0.0394765448423601
Mreg	-0.000145040033908013	0.101746554853406
Mrfap1	-0.150235988818952	0.000699674710150237
Mrgpre	0.006179135200068	-0.00174780499082916
Mrpl1	-1.59761238863545e-05	0.0257203234018395
Mrpl10	-0.000760160586809583	-0.0204617030643605
Mrpl11	8.6392008438672e-05	0.00971640172037838
Mrpl12	0.0337628166056326	0.00966905429323001
Mrpl13	-0.00083282254812472	0.156883515781435
Mrpl14	-0.00551853011287723	-0.00670961280638594
Mrpl15	-0.00286060171747624	-0.0831698779222301
Mrpl16	3.04974302413848e-06	-0.00895293417593395
Mrpl17	-0.00589118246622793	0.00352101017134979
Mrpl18	0.00125458988930251	-0.669902308959735
Mrpl19	-0.00111426072496909	-0.00618857572913445
Mrpl2	-0.000417620455415471	-0.000670587625258232
Mrpl20	0.000461231152880624	-0.000484635038593366
Mrpl21	-0.00293895875092463	-0.000215928878003126
Mrpl22	-0.0195368341218044	0.0431382248795412
Mrpl23	0.00535411934340895	-0.00547599586355222
Mrpl24	0.000517970933067797	0.0178356169274252
Mrpl27	0.0385162470590238	0.00902171123829532
Mrpl28	-0.00134135504824199	-0.00220783642031424
Mrpl3	-0.00774581231663645	8.30010971303389e-06
Mrpl30	0.117147690961992	0.0911283199109163
Mrpl32	0.000558582008932488	-0.0562650040708799
Mrpl33	0.000528268957832076	0.555372233204377
Mrpl34	-0.0785240486074268	-0.000301560697810492
Mrpl36	-0.00521052604563974	-0.070627216926264
Mrpl37	-0.0051521991550673	0.0172376422162044
Mrpl38	0.0106013924033642	-0.00498084487333882
Mrpl39	-0.00578863134729117	-0.0272479673653922
Mrpl4	0.000413199604105348	-0.0147313027141841
Mrpl40	-0.00351055157748751	-0.0947782106789373
Mrpl43	-0.0193149895320313	-0.189500337833865
Mrpl46	-0.00871902895418306	0.00398442681745317
Mrpl47	-0.00907799936792577	-0.0289410825700359
Mrpl48	-0.00371985493865989	0.105946237891488
Mrpl49	-0.0141691756593272	-0.90063703094559
Mrpl50	0.000593286113430646	-0.855484075310288
Mrpl51	-0.000130948855940696	-0.160609261408797
Mrpl52	-0.0173804448764759	0.274134407390632
Mrpl54	0.11826417754717	0.0922037158189924
Mrpl55	-0.839955251831413	1.58950069408738e-05
Mrpl9	-0.000313663596177673	-0.150302699051638
Mrps10	0.00278617090149888	0.0097178104570943
Mrps11	-0.062299512526406	-0.0934202521544616
Mrps12	0.00214188118211767	-0.105586700407773
Mrps14	-0.00158282138190213	0.00271551931909783
Mrps15	-0.00269046594999861	-0.0118897342915975
Mrps16	-0.000122651697107187	-0.0386108916467108
Mrps17	-0.0260989918123267	-0.0280806992343809
Mrps18a	-0.00541772715587699	-5.69355166206422e-05
Mrps18b	0.0344998973813796	0.0475854715078294
Mrps18c	-0.00514397532563876	0.0922278216173734
Mrps2	-0.00310236763214807	3.0369367676896e-07
Mrps21	-0.0755049516548244	-0.00753450375449036
Mrps22	-0.000704798810150711	-0.0482962561900275
Mrps23	-0.000938525400929491	-0.053900451066226
Mrps24	0.0141633203468915	-0.0364286548882714
Mrps25	-0.00595990989529534	-0.513742117965332
Mrps26	0.00204454253004195	-0.00192890382321867
Mrps27	9.85759823469119e-05	-0.00689299604124028
Mrps28	0.014208013338772	0.0190356734356144
Mrps30	0.0142788515264767	0.000337721209797454
Mrps31	-0.00275590466035137	0.00225706629008337
Mrps33	-0.129289286192876	-0.150554683581835
Mrps34	-0.00487381737909173	-0.0351579988757126
Mrps35	-0.000995176941373259	-0.0197951733079483
Mrps5	-0.0118205942056412	-0.000730495022842412
Mrps6	-0.0180895062727687	-0.0925588393575582
Mrps7	-0.000711865306118969	0.000445688937380534
Mrps9	0.000987168131727833	0.00116772437575628
Mrrf	0.0023608980745734	-0.128583656886664
Mrto4	0.0254004763943009	0.00846306686671031
Ms4a1	-0.0823818891116449	-0.0383485698853485
Ms4a3	-0.00225563132787786	0.0340392381949025
Msh2	-0.00512570398659867	-0.00318977948964708
Msh5	0.00530540645106308	0.0123034016167662
Msh6	-0.00634019477480275	-0.0784962148704157
Msi2	-0.0696066758749992	-0.00276985570447952
Msln	0.000194525839658329	0.0315880578435645
Msn	-0.0539129055431609	0.0528286176902338
Msr1	0.0594552807292081	-0.000892164515253397
Msra	-0.00305626354062138	0.000296193817419967
Msrb2	-0.510382173039325	-1.59922423843036
Msto1	0.0015394042700793	0.000394846534468484
Msx1	0.00706332370372686	0.0322563303576141
Mt3	-0.1402250816467	-0.0130708255845039
Mta1	-0.0112574493167877	-8.52626537667241e-05
Mta2	-0.0743637833521794	0.00232738600642043
Mta3	0.000222742638799911	-3.4328550555768e-05
Mtap	-4.93026866020401e-05	-0.0239896538358518
Mtbp	0.000235790446626362	0.0149706016053874
Mtch1	-0.0862401376505572	0.000117712888325634
Mtch2	-0.00399722253607215	0.020484713638366
Mtcp1	0.00184112653692174	-0.00579025030847119
Mtdh	-4.75241158240729	0.0729594368878542
Mtf1	-0.00250985197519634	-0.0343620888151461
Mtf2	-0.00883308182477672	0.0232355426670167
Mtfmt	0.000255837913564274	-0.0359905653147607
Mtfr1	0.00465864820065723	-0.266216335222991
Mtg1	-0.000820831012597113	0.00864759207209581
Mthfd1	-0.00576475468689838	0.0253226861479287
Mthfd2	0.00078961271979603	0.0290931711494969
Mthfr	0.00886155179885118	0.0307153979464355
Mthfsd	-0.00297532938753838	-0.00198611149354867
Mthfsl	0.0199650993692373	6.07616784996128e-06
Mtif2	-0.0103715816258988	-0.00453455406952299
Mtif3	-0.0197278899318472	0.00934035780510205
Mtm1	-0.000188897744473286	0.302003081188663
Mtmr1	-0.0294461129453592	0.356478089465958
Mtmr11	0.000152529853981905	-0.0209753064840307
Mtmr12	-0.00244829801971834	0.0147066874567368
Mtmr14	0.000470338025458215	0.305960875145806
Mtmr2	-0.0251618339175532	0.0261887093776772
Mtmr3	-0.134124068552761	0.00534704944341734
Mtmr4	-0.00690971928381792	-0.000277179328830627
Mtmr6	-0.0137061214644355	-0.000517312530608588
Mtmr9	-0.000505635000131453	-0.00252121555992667
Mto1	-0.00492317196592645	0.0126447574505777
Mtpn	-0.058569094651939	0.0124555087916856
Mtrf1	-0.00103552673514058	0.00253093136782816
Mtrf1l	-0.00331965102600499	-0.0831091271398061
Mtrr	-0.00137653473267077	-0.000652124760284304
Mtss1	-3.20111762692751	-0.00133966243614417
Mttp	-0.000285749100364982	0.0202078332276684
Mtus1	-1.21753761842702	-0.00536038678180907
Mtx1	-0.0377855314535741	-0.00576437222817039
Mtx2	-0.00523214277567389	-0.00508899581430401
Mus81	0.000410381823089219	6.19347205149879e-06
Mustn1	3.09749874272624e-05	-0.0783301114269204
Mvd	0.00274542075996301	0.0125739338174967
Mvp	0.00802776433282831	0.0171755513089439
Mxd1	-0.0252674017349186	-0.0112709819242763
Mxd4	-0.133295553538944	0.00022549205851726
Mxi1	-0.43195816194014	-0.312129679444565
Mxra8	0.0212005186001078	1.02134842660598e-06
Myadm	-0.000712573614201043	0.000273851227275025
Myb	-0.0551568025593708	0.222626006261941
Mybbp1a	-0.01252503014161	0.0219551385890202
Mybl2	0.000166125115426649	0.00599639643523462
Myc	0.450199667843375	0.542060491236504
Mycbp	0.00326472142355701	-0.0491534789468641
Mycbpap	-0.00244133958389655	-0.000329532275315971
Myct1	-3.13634317026617e-05	0.120364681734209
Myd88	-0.0068617588661006	-0.20973127046831
Myh10	-0.00179662895586804	-0.00657833366045932
Myh9	-2.84143452434393	0.00638983360583594
Myl2	-0.0636688590886816	0.0055217717188116
Myl4	-0.0026582592186516	0.00814559788187373
Mylip	-0.672142610342022	-0.267606944768668
Mylpf	-0.000361014625738466	-0.00331349854477059
Mynn	-0.00936161341513606	-0.0312310862051009
Myo10	-0.00453299362491356	0.00152998597812025
Myo18a	-1.09501753700727	5.64451677860197e-05
Myo1b	-0.591830349022565	-0.0235990239696604
Myo1c	0.000286370714609438	-0.000483195690571449
Myo1d	0.00423791049631219	-0.00312091684945028
Myo1f	-0.638230144024063	0.00546559423233103
Myo1g	-0.0579696948745036	0.0297440859393975
Myo5a	0.0434244948334765	-0.0310531961104854
Myo6	-0.00863509906190763	0.175015404868354
Myo7a	-0.0583526610293506	-0.00950429690304931
Myo9b	-0.00434757161020028	0.528857266699432
Myom1	-0.00173856374431391	-0.000115935784603512
Myoz1	5.12007228029477e-05	0.0632139590628329
Mysm1	-0.00152395480863435	-0.0101230505504991
Myt1	2.3499201323914e-05	0.231428585670133
Myt1l	0.00227689440289694	0.000146542239146456
N6amt1	0.00908484034477129	0.00990587227931854
Naalad2	0.00731111360251056	11.2802976003793
Nab1	0.000530687524529819	0.00307173747977601
Nab2	0.0426098123062906	0.0589667358687636
Naca	2.96254884111651	6.20924529903627e-06
Nadk	-0.00984569718734108	0.0659799086354316
Nadsyn1	0.00169190602077934	1.7072972534487e-05
Naga	0.13483544826776	0.0889382356734854
Nagk	-0.00373695129906003	-0.45192279913196
Naglu	0.0101801542456807	0.255755639648793
Nagpa	-0.0595779116163522	-0.130202462662529
Nanos1	0.0767147471040843	-0.00113110127846261
Nans	-0.0241240757774744	-0.0829411577146975
Nap1l1	-0.00228970070926243	0.574973891386045
Nap1l2	0.00152126757824282	0.00921497782875845
Nap1l3	-0.000193519323746829	0.145802214474346
Nap1l4	-0.0492767859542121	-0.584228757506726
Nap1l5	0.15890457658833	0.00336471550098408
Napa	-0.0208687909243516	0.000761509909375455
Napb	0.000249265366308087	0.0190067858385225
Napg	-0.0034398565687	-0.0192000400997174
Napsa	-0.117762728427129	0.0348684859451329
Narf	-0.182976079319059	-0.224531616769305
Nars2	-0.000774515598449537	-0.00150693342837493
Nasp	-0.00747129525761941	-0.0263253871987082
Nat1	-0.00540598213347851	0.0451253177666814
Nav1	-0.0266177054513275	0.000703623239750162
Nav3	-7.55687575393831	-2.79226678687164e-06
Nbeal1	-0.339125195562219	-0.00071521122861386
Nbl1	-0.0431158715374251	-0.00337588142661723
Nbn	0.000928494720722109	-0.0155347077671038
Nbr1	-0.148906644360697	-0.0906106169540224
Ncam1	-0.211880351676351	0.00687467242693295
Ncam2	-0.00418718840472217	8.40530218325621e-06
Ncan	-0.00303665310198703	-0.00148169466014266
Ncapd2	-0.00496300102756135	7.05356133480171e-05
Ncapd3	0.0027065395943627	-0.16305425141727
Ncapg2	0.00514630936450011	0.659456138648692
Ncaph	-0.103506080306051	-0.299763807850766
Ncaph2	-0.0314420839778694	0.00205148323585307
Ncbp2	-0.00648169031564142	-1.61549013849126
Ncdn	0.00717409501094036	0.104247059977216
Ncf1	-0.0122494704520722	-0.00469437641284632
Ncf2	-0.400820006019431	-0.128342871156724
Ncf4	-0.388048492433679	-0.0183314951634617
Nck1	-0.0241356918618074	-3.14417981230211
Nckap1	-0.00279187268199594	-0.0130390857463896
Nckap1l	-6.41486594674067	-0.180192996887019
Ncl	0.0258288740439779	-0.00167464917603722
Ncoa2	-0.0410105878421343	-0.0528679219148967
Ncoa3	-0.154433289938191	-0.0345568465033614
Ncoa4	-0.366417321250588	-0.0123773344485427
Ncoa5	-0.0237599067841452	-0.460310217636696
Ncoa6	-0.0909717734951141	-0.290639405268306
Ncoa7	-0.00122272495469425	-0.000108123502337135
Ncor1	-0.22561034804745	0.000343450312456103
Ncstn	0.00236817959603754	0.0140104255825277
Ndc80	0.000107017885904071	-0.000697407826381016
Nde1	5.13578831114357e-06	0.217018823067582
Ndel1	0.0073409161395886	-0.00107641803974904
Ndfip1	0.0385546603528701	0.0805119428546322
Ndfip2	-0.0383945298988219	-1.32195118883088
Ndn	0.00154204583296308	0.0136640723590571
Ndor1	-0.00423177966179416	-0.000219275268343946
Ndrg1	0.000323049400721329	0.0522889540995468
Ndrg2	-0.0854182783587401	0.104247976820109
Ndrg3	-0.0426407575856203	-0.0110923446792332
Ndrg4	0.000624051997352816	0.0479308308015367
Ndst1	0.00402889478209975	0.00253711031929346
Ndufa1	0.0834203149435834	0.0923787437220542
Ndufa10	-0.000379988344868933	0.0163975739278717
Ndufa12	0.00157794368378342	0.127040674617342
Ndufa13	-0.0577016325175892	-0.078281027610149
Ndufa2	0.000622902291509659	-0.00283161995820653
Ndufa3	-0.0110037199892242	0.0203575845057391
Ndufa4	-0.00901183254391383	0.361137773820541
