gene	Arf1_WT.signed.value	ALS.signed.value
Cd59a	-0.000688775453114386	0.388443163179343
Cd63	9.98298326285613	14.7609057931183
Cd68	-0.505907796783535	9.06172660353922
Cd69	0.00791560530392934	14.7983400880601
Cd74	-0.567008701126723	5.50317066849648
Cd74	-0.567008701126723	2.41568598594121
Cd79a	-0.713691338889381	-0.884088271900725
Cd79b	-2.72371576490611	-1.06130686140727
Cd80	-0.00545558559495368	-1.74367724882965
Cd81	-1.12076199841202	0.193301680463107
Cd82	-0.82024232453002	-0.151304596277027
Cd83	1.19978499473268	7.49747213291099
Cd84	0.350569885900577	3.34140801328212
Cd86	0.0079922316152279	1.94284595585349
Cd9	0.276274183336984	5.47956911886549
Cd99l2	-0.00104711598998598	1.46876584654127
Cdadc1	-0.000430903000485696	0.000836985655320004
Cdan1	-0.0200988159008459	-0.206411174046832
Cdc123	-0.0216269352162785	-0.0926059427508109
Cdc14a	-0.0105705913414829	0.170860954468343
Cdc16	-0.00116723732884011	0.150167023051303
Cdc20	-1.85100819732493e-05	0.509004043887296
Cdc23	-0.0250595161515928	0.0886183438505723
Cdc25a	-0.00217902899797218	0.339843400181925
Cdc25c	7.6011889826555e-06	2.98643213769909e-05
Cdc26	-0.0191071321005576	-0.153522010616174
Cdc27	-0.0135078382265147	0.226151303621238
Cdc34	-0.00175581651270484	0.0088322576780275
Cdc37	-0.000385472851920827	0.22461890484984
Cdc37l1	-0.059523967918943	-0.376478898288178
Cdc42	-3.77505334222108	0.445504372598704
Cdc42bpb	-0.0865266873247744	-0.054581971289314
Cdc42ep2	0.0125291837115618	-0.1191814822202
Cdc42ep3	-0.0181971548905782	-0.00632410459385313
Cdc42se1	-0.0687390734975639	0.220767162673243
Cdc42se2	-0.0543691868787652	2.0103197860966
Cdc5l	-0.0407390566303038	0.0118554946702179
Cdc6	-0.000175685033440324	0.040251836606702
Cdc7	0.00171321101282522	0.296077896631324
Cdc73	-0.0575776861678819	0.00841051293492527
Cdca3	-2.48283218046324e-06	8.2510192427328
Cdca4	-0.031351060997487	0.774357317931858
Cdca5	0.00194058351358792	1.04418548796001
Cdca7	-0.0186882226633479	-1.5684282956977
Cdca7l	-0.000148443574688307	3.15077688196059
Cdca8	0.00239415098876871	5.09724357102602
Cdh1	2.11011918125704e-05	1.77736383148599
Cdh10	-0.00624162413658145	-0.969726163886541
Cdh11	0.000637590194938836	0.0871120089598778
Cdh2	-0.0163656806019053	-1.16957556650789
Cdh20	-0.000757395988810253	-1.62055067948015
Cdh23	-0.0951273127525512	-4.87801792269872
Cdh4	-0.00384254537498239	-0.377136934492848
Cdipt	-0.0261018222697075	-0.0494071903562328
Cdk10	-0.00520980191941818	-0.288370219196786
Cdk2	-0.000800150815381058	0.0872412002165012
Cdk2	-0.000800150815381058	0.325343855787358
Cdk2ap1	-0.0889008597930431	0.0336628187402581
Cdk2ap2	-0.538397162956043	-1.7461233211744e-05
Cdk4	-0.000107838905596416	1.27998812939909
Cdk5	-0.00137431803202223	-0.10995994103481
Cdk5r1	-0.452464340297569	-2.3566777698309
Cdk5r2	0.0025115562616462	0.0381637170036329
Cdk5rap1	0.158349215036409	-0.0630272083345582
Cdk5rap2	-0.0267848301482946	-0.0783902839384659
Cdk5rap3	-0.192345267958467	0.27852252638114
Cdk6	0.0444677032087593	1.3027536572099
Cdk7	0.00593732019941518	-0.449117872329703
Cdk8	-0.0187783679701958	0.214062036963989
Cdk9	-0.0627008759948028	0.483364605475338
Cdkal1	-0.0275352781085033	-0.0144675536211164
Cdkl4	-0.00511193776411574	-0.0285120208943713
Cdkl5	-0.000563750936823366	-1.39707161051891
Cdkn1a	0.0588143155388422	2.74839690363564
Cdkn1b	-0.221764879840303	-0.765802935886214
Cdkn1c	-0.0541176810654076	-3.19423496905058
Cdkn2aip	-0.014008304997688	-0.0795927229455986
Cdkn2aipnl	-0.000774473441298921	0.850664359928416
Cdkn2b	-3.61106205450246e-05	2.6248649365392
Cdkn2c	0.000616978686471265	0.0176517521373772
Cdkn2d	0.0416273559379246	0.720297333086364
Cdo1	2.63904760955017e-06	6.84668215706927
Cdon	-0.000601782783202135	1.39359242045415
Cdr2	-0.00458302072584491	2.15068628094998
Cds1	-0.0742788818074573	-1.89262707837507
Cds2	-0.0694076648446347	-0.148861255377295
Cdt1	0.00185582396218748	2.66418405553483
Cdv3	0.00222255332464461	-0.0395037302645214
Cdyl	-0.0099279016875341	-0.0432211712575769
Cdyl2	-0.00450905774884792	0.0440347547016467
Ceacam1	-0.063513544005603	-0.609789256444929
Ceacam1	-0.063513544005603	-8.93224563696246e-08
Ceacam1	-0.063513544005603	-1.16260033367507
Cebpa	1.19435899428268	0.106725740428341
Cebpb	28.6626728710303	1.32252665595847
Cebpd	0.0272900714938884	-0.173655613385653
Cebpg	0.000997334962123911	0.897540325159917
Cebpz	-0.042590954483067	-1.63319285444557
Celsr2	2.64299989180809e-05	-5.31534012295583
Celsr3	0.000378888710945978	0.26753583555739
Cenpa	-0.000184092473520735	2.34714603327738
Cenpb	0.0436602357421935	1.71181772003318
Cenpc1	-0.000306830969689977	0.00768150698617265
Cenpe	-8.23017961880793e-07	7.66023111930461
Cenpf	0.000130476583327272	11.6169389872942
Cenph	-0.000432538154746671	5.164027218516
Cenpi	9.36573603842383e-06	3.8115368871325
Cenpj	-0.0116125150435177	0.0369813649724494
Cenpk	2.45511178718036e-06	3.3621124662311
Cenpk	2.45511178718036e-06	0.587595648482466
Cenpl	0.0030514077971994	0.04001051925803
Cenpn	0.00113992420602143	1.59505809135606
Cenpo	-0.0138101821728153	0.0448541259638052
Cenpq	-0.0168034438305319	1.03482437586192
Cenpt	0.000455644666562155	0.184160718099455
Cep135	-0.0291518813945165	-0.0053953772126957
Cep152	0.00673930358798012	-0.459424472104131
Cep164	0.00190345016186553	0.00198658385815066
Cep170	-0.786768889150074	-1.08454925744672
Cep57	-0.00370439406894701	0.0307984047387073
Cep63	-0.0035763194177756	-0.0275358715665216
Cep68	-0.361369345259058	-2.95183498977607
Cep70	-0.00467915681715588	1.66593004220676
Cep72	-0.000213318399228666	-1.37171962272621
Cep76	-0.00157096892836945	0.467701462031271
Cep78	0.00038800471352198	-0.0651811895215485
Cept1	0.0124821727100068	0.557779703411303
Cerk	-0.0812598352107554	0.142230021425253
Cerkl	-4.78466960383747e-05	-0.216618978796892
Cetn2	-0.0370193531022271	0.0393054471614909
Cetn3	-0.00664585061316086	0.520472219603714
Cetn4	0.00529750719103674	1.54742215925316
Cfdp1	-0.00806246065487256	1.68939421270005
Cfh	-4.7077387925908	0.000542010610496527
Cfl1	0.159830232219327	1.18941551926602
Cfl2	0.000648028636313204	1.36795510983144
Cflar	-0.537510263566017	-0.033426089520705
Cflar	-0.537510263566017	0.67266540597236
Cfp	-0.00800922405409259	-0.15955713653878
Cggbp1	0.00886463315882927	-0.00533544428353854
Cgnl1	-0.00229528800196963	-0.00322657171701379
Cgrrf1	-0.0172932571437883	-1.39661727160463
Ch25h	0.114594198442761	19.1685620723156
Chac1	0.000166051831789341	2.74787454259919
Chac2	0.00242117597795925	-0.50406192629946
Chaf1a	-0.000775057517065379	0.339098116923594
Chchd1	-0.00552150562337688	1.26030435455113
Chchd2	-0.236651181137912	0.225407322138683
Chchd3	-0.00672629849030531	0.0760562484184955
Chchd4	-0.00287639397152153	0.152319777257566
Chchd5	0.00293261707602175	-0.0302580312184504
Chd1	-0.00405434728698668	0.0381691650300993
Chd1l	-0.00126881914655362	-0.168732893997581
Chd2	-0.129461347106802	-0.355699249446639
Chd3	-0.0298362603919162	0.040740567242143
Chd4	-0.307106060301403	1.3747811678369
Chd6	-0.131402657349753	-0.861195646083139
Chd7	0.243070379670469	-0.00657535079380821
Chd8	-0.124678277006158	-0.103283823123005
Chd9	-2.37527222057919	-2.29112840957242
Chdh	-8.35485577659388e-06	0.0856208628229075
Chek1	0.000640400988980889	0.000640036673621971
Chek2	-4.31139984638908e-06	0.0981000393571972
Cherp	-0.00516331785724637	0.310091788850352
Chfr	-0.0287270837683503	-0.00922566601434145
Chga	0.22724004458274	-0.00209040044288203
Chgb	36.1212986718416	0.0037843649764952
Chic1	0.00289055040331344	0.0416887674291376
Chic2	-3.84470834307908e-05	-0.0320283600201134
Chid1	-0.0230183570862974	-0.83087474740416
Chka	-0.0284018304674795	0.199313916861965
Chka	-0.0284018304674795	1.83101216503693
Chkb	-0.00320872038687015	-0.164404710344698
Chl1	-0.00643679929276207	-0.14811767119651
Chm	-0.0206011647846604	0.333911237417278
Chml	-0.0983672112335077	0.0488908212167919
Chmp1a	-0.0221010919206944	-0.00155409425335143
Chmp1b	-0.00426138731113504	0.723735078747103
Chmp2a	-0.0158196182452806	2.12668149933285
Chmp2b	-0.0121750528783764	1.05065039360821
Chmp4b	0.102423707731796	2.52888838360847
Chmp5	-0.000840687919727556	0.359894492942431
Chmp6	-0.0356352850761648	0.00310996817124753
Chmp7	-0.0344879135097805	-0.152050785107186
Chn1	-0.000690784126463835	0.334306461612436
Chn2	-0.0248394962142808	-0.543432151266639
Chordc1	-0.126356224970419	-0.0270202948822126
Chpt1	-0.000232828415079452	2.52471219227985
Chrac1	-0.000155399192026963	0.0998053927869008
Chrnb1	0.00117333660608195	-1.83716262846457
Chrnb2	-0.000136077862276394	-0.629720514131105
Chrnb3	0.00292994691125223	-0.110026448261837
Chrnb4	2.97370993903327e-05	0.662628177705861
Chst1	-0.0111690794716329	2.67640443356494
Chst10	0.00361295688675224	3.19443203830547
Chst11	-0.0368875625882458	9.39470094535129
Chst12	0.0124332602600942	0.952157770481309
Chst14	-0.0126632113835455	0.550767319949079
Chst2	0.35954507840869	11.4452939212084
Chst3	-0.00988248306073567	3.24509176161883
Chst7	-0.206453755354228	-0.0198163402150237
Chst8	-0.00605172624096901	-4.95751531705504
Chsy1	-0.202642123610444	-0.122241830240225
Chtf18	0.00118436243345665	4.53214742600687
Chuk	-0.0135168399270557	-0.000738890932811026
Churc1	-3.56047403165228e-05	2.90118882022905
Ciao1	-0.0103384174503324	-0.280597706303839
Ciapin1	0.00347898615648782	0.131513528570525
Cib1	-0.319143769224291	-0.217329723803131
Cib2	-0.00235454088874233	0.00666959448601056
Cic	-0.111262756265316	-0.206861177857997
Cic	-0.111262756265316	1.43983756556876
Cic	-0.111262756265316	0.00660363381224678
Cideb	-6.91872193885351e-05	-2.78147124429299
Cirbp	1.78985392847312	-0.017960884089794
Cisd1	-0.0362066404982377	1.22775338243386
Cisd2	0.00278775373234867	1.12483021485893
Cish	-0.000718147836177634	2.51248910041347
Cit	3.78017879054397e-06	0.149974024238096
Cited2	-0.0513679526748518	0.00883307951063642
Ciz1	-0.0275186847665117	0.0325879975475457
Ckap2l	0.00505122603425192	3.15831023354255
Ckap4	-0.00859949792747556	0.0929376545319884
Ckb	-27.5825341079499	-0.139993649171926
Cklf	-0.0234926327963081	-1.60032155637181
Cklf	-0.0234926327963081	-0.36392143907584
Ckmt1	0.00658767940357101	-0.40565948860201
Cks1b	0.000893829530959018	3.47345847851687
Cks2	-0.0160497202892889	-0.00170682089877336
Clasp1	-0.034408762582879	-0.298136447834382
Clasp2	-1.53303371922765	-0.85850163635888
Clasp2	-1.53303371922765	-0.269751476781982
Clcc1	-0.0117417283989629	0.125975156300865
Clcf1	-0.0108883603989899	-0.108814453013081
Clcn1	4.65736832069541e-05	-0.0667254729591305
Clcn2	-0.00970387507156788	-0.268183429299359
Clcn3	-0.5542153712671	0.894489751630379
Clcn5	-0.0705075194604247	-0.0390951540818027
Clcn6	-0.0209361401956112	-0.123017740243497
Clcn7	0.000632562885960933	3.45110028913856
Cldn1	0.000286576611425042	0.0266718729387255
Cldn11	0.192307079344378	-0.133231536121113
Cldn12	0.000987417477915062	3.69392395124131
Cldnd1	-0.215010585538379	0.148130749727378
Clec11a	0.000252920892613061	-0.00125929750260524
Clec16a	-0.0076807992644669	-0.00910539103812277
Clec1a	0.0197220919651239	0.032791986268343
Clec2d	-0.00151924092555574	-0.188382109981889
Clec2i	0.000910227389239973	0.00125064770318656
Clec4a1	0.00541032282874338	0.020041483336782
Clec4a2	-0.521059204572453	-4.62711744806884
Clec4a3	-0.666262597736904	-0.767577418816703
Clec4b1	-0.000128730583943845	-0.471434176231206
Clec5a	-0.0915604210374848	0.0180573276540684
Clgn	-0.00488126312503225	0.655131710221606
Clic1	-0.373456392772384	0.478767253177364
Clic4	-0.0053983674204975	15.6097506679809
Clint1	-0.0790045675278266	1.0623630332836
Clip1	-1.35731408802739	0.219898266677367
Clip2	-0.457680287665933	-0.0712434816370012
Clip2	-0.457680287665933	0.0695708950465166
Clip3	0.0176559943540396	-0.138388247012509
Clk1	0.134146513350847	-2.05457198037507
Clk2	-0.0100416991003242	0.0454507227074733
Clk3	-0.0656111828193353	-0.175067262688658
Clk4	0.000113911355975112	-0.174355003870695
Clmn	-0.000840691139662745	-2.70904619518967
Cln5	0.0466571042396393	4.94183072715579
Cln6	-9.33468570884475e-05	4.27530318141163
Cln8	-0.28820301241377	0.215324669592344
Clns1a	-0.00647105542980428	0.499164195715379
Clock	-0.0191365830577753	0.532265263723284
Clp1	8.64058534526297e-05	0.0420367723916997
Clpb	-0.0163753673972506	-0.0137272086695832
Clpp	0.0230661727133927	-0.0330200505226789
Clptm1	-0.120488908652076	1.7819490947596
Clptm1l	-0.0471663585052696	0.105398115378087
Clpx	-0.0196168598582629	3.15352915226062
Clpx	-0.0196168598582629	0.102427603184821
Clspn	-0.00929234076235605	-0.0227489360936247
Clstn1	-1.45014455149413	-0.0794431324362176
Clstn3	0.00709723837932095	-0.159903816520782
Clta	-0.13538717744428	-0.21217508632265
Clta	-0.13538717744428	2.3817437909941
Cltb	0.00157180423202635	-0.0362753811698495
Cltc	-8.53047081477375	1.99468512791953
Clu	-0.133816131963195	-0.00633175573237533
Cluap1	-0.00526717960835401	-0.711848197411443
Clybl	0.00475360649683659	5.75237260409359
Cmas	0.0243883237115893	2.33039716966573
Cmklr1	-0.00422126414559079	0.820142946524156
Cmtm3	-0.113748321654613	2.24120020512346
Cmtm4	-0.0855094184440233	-0.596508792785093
Cmtm5	-0.175446588571266	-0.442049042762602
Cmtm6	-7.68175971810638	-1.37802593745518
Cmtm7	-2.33167056843231	-0.687540471751293
Cmtm8	-0.0400674375197281	-0.116281139540088
Cnbp	0.0145765668146033	0.00213007766127034
Cnbp	0.0145765668146033	0.603618907871636
Cndp2	0.0258176122951711	3.40666199731275
Cnih2	5.81707391471634e-10	-1.98561971906691
Cnih4	-0.186729223017247	0.542894310386715
Cnksr2	-0.00190080859640986	1.5620840234508
Cnksr3	-0.000428962306414913	-0.184467670100607
Cnn2	-0.414057951472534	-0.204194420569096
Cnn3	-0.0741629690211811	0.547039870116969
Cnnm2	-0.0772961086938598	-4.28009927951573e-05
Cnnm2	-0.0772961086938598	-0.332327075477705
Cnnm3	-0.0462046140095628	0.00120519949021665
Cnnm4	-9.3474921102174e-05	-0.03992387745545
Cnot10	-0.0160431443175269	-0.305050789460526
Cnot2	-0.158977954549568	-2.14775030409997
Cnot2	-0.158977954549568	0.0242344288620212
Cnot3	-0.0137725654984691	-0.10246095625434
Cnot4	-0.268385627132197	1.03971965047643
Cnot6	-0.0272403087413332	0.838101511230438
Cnot6l	-0.0760251481731836	3.04722982351039
Cnot6l	-0.0760251481731836	0.275333404884928
Cnot7	-0.00885964695397942	-0.763450294191145
Cnot8	-0.103539180316122	-0.238376764307163
Cnp	-0.027139658828148	-1.51927722296036
Cnr2	0.0119030400994836	2.65554161894429
Cntd1	3.64510330098686e-06	-0.0176937508366737
Cntn2	-0.00164530888195201	-3.21080137889209
Cntnap1	0.000238308466927001	-1.00681419655478
Cntnap2	0.000279345199775348	-0.378950034854676
Cntnap2	0.000279345199775348	0.233466843324939
Cntrob	-0.00119705253185025	-0.66370194124955
Coasy	-0.00898736896188923	-0.0102576550123293
Cobl	7.53786957849886e-06	-0.919450601533785
Coch	0.000784511291036786	-0.00319684086785142
Cog1	-0.00579747291673287	0.0197052639851545
Cog2	-0.000823686808942142	-0.016329756912327
Cog3	-0.0130556678538365	-0.111985051311506
Cog4	-0.0281547378624022	0.0353649346473251
Cog6	0.00219751277019733	-0.0216762612248898
Cog7	-0.000546692401803133	0.00247625552325647
Cog8	-0.00398183445279837	-0.985893383235603
Coil	-0.00134944280607196	-0.113393970139132
Col11a1	-0.00972114872973361	-0.00886893547319749
Col11a2	-0.000105928000003312	-0.166308023498412
Col14a1	-0.000229623135797542	0.782245760985934
Col15a1	-0.0664523649775721	-0.626958844396771
Col1a2	-0.155596757843645	3.34817147463963
Col27a1	-8.33385424562104	-6.28781329983239
Col28a1	0.000131364226180048	-0.303426880741684
Col4a3bp	-0.0064418639265965	-0.00957087413919447
Col4a6	0.000165179105606677	-0.127466930640167
Col7a1	0.000117955661922661	-1.60793689263503
Col9a3	0.285965963805783	-3.69422074945639
Commd1	-0.00024229273238979	0.617254490810599
Commd10	-0.00675175140522116	0.180830752219014
Commd2	-0.0038175516078867	-0.00264336484351343
Commd3	-0.0476655752489756	0.433847923534199
Commd4	-0.00309816856324579	0.777672053296606
Commd5	-7.40188409437567e-05	-0.00338075511433934
Commd6	-0.153913394615807	4.85668046380988
Commd7	-0.106837023144113	-0.788211052854807
Commd8	-2.25534713735005	-1.31024739639281
Commd9	0.000362337232992714	1.49493627651237
Comp	0.000385200076294402	-0.0777441416495499
Comtd1	-0.539250487003566	-0.333869058544225
Copa	-0.0675536006601757	1.9106675761122
Copb1	-0.0518146177675417	1.45904731650243
Copb2	-0.0109303836354927	0.685944451142853
Cope	-0.0112512282722938	0.162789073676572
Copg2	-0.00570475720931522	0.0979531139868713
Cops2	0.00177308431467117	0.28493974781556
Cops3	-0.00887660455884396	0.00519051454045114
Cops4	-0.792297620024063	-0.0269957216179148
Cops5	0.00564046268726603	0.142052560951782
Cops6	-0.00158940816480161	1.76784503055675
Cops7a	-0.000611123124665705	-0.0215068747906734
Cops7b	-0.00153137480807366	-0.0137522118013848
Cops8	-0.0127118115715435	0.117119504218194
Copz1	-0.00298193398927895	0.682037789027139
Coq10a	0.00283404371671885	-0.112730736578077
Coq10b	-0.111033840070849	0.0328697913544658
Coq10b	-0.111033840070849	1.60552075839879
Coq2	-0.0225000588750619	-0.00297614030245216
Coq3	-0.00121825293206978	-0.590070300265096
Coq4	-0.00145885097288424	-0.0111325962938101
Coq5	-0.00234375511706467	0.438632469393426
Coq6	0.00036884874346557	-0.229300678115786
Coq7	0.000988704012658114	1.79314657944314
Coq9	-0.00286504469720077	-0.0796071792642422
Coro1a	-0.259741112143404	0.148659901865389
Coro1b	-0.0856531787498728	0.089695733971822
Coro1c	0.339922887350232	5.89864013680014
Coro2a	-0.00179573375948403	-1.48541116924012
Coro2b	4.17641623073197e-05	-0.545511305661557
Coro6	0.00597962754337146	0.0212625763150385
Coro7	-0.000259283243058791	-0.0229153004702379
Cotl1	0.447579834340527	3.65229100783839
Cox10	-0.000824782482601493	0.196650487538272
Cox11	0.000244428394258738	0.0211755211468733
Cox15	0.00766005842368786	0.184774329622331
Cox17	-0.0160337887786361	4.05087890577626
Cox18	0.00614435343339058	-2.07328293158556
Cox19	-0.00198268014779245	1.17328193709787
Cox4i1	0.878492791465116	7.22897495518655
Cox5a	0.00760378456254441	0.541908634284411
Cox5b	0.0456089965382733	2.17263419145194
Cox6a1	0.0185631840726403	3.60501249560654
Cox6a2	0.137880712504083	6.63084241566741
Cox6b1	-0.0207547693352132	3.21416738494578
Cox6c	0.039406902564115	2.47557096526026
Cox7a2	-0.00379988540634642	1.14012454279376
Cox7a2l	1.0885077042312	2.45692155245237
Cox7b	-0.0184828194642001	2.1740357210749
Cox7c	0.921942349682878	1.07917486725914
Cox8a	1.51662061540176	4.03197074157576
Cp	-0.00256225923473231	-0.700191248230478
Cpd	0.060745195616081	13.2571511026604
Cpe	-0.0126368650968579	-0.282135425963753
Cpeb2	0.0931084565877152	0.707543002169952
Cpeb3	-0.00119169942383444	-0.012849812740318
Cpeb4	-0.240415557388546	3.45367137995205
Cplx1	0.000284544502197922	-1.09030708614261
Cplx2	0.000852857343546692	1.30522101585696
Cpn1	-0.000142753948775099	-1.28055263378769
Cpne2	-0.0131149767074066	-0.312453398947643
Cpne3	-0.410728236312894	2.25116809248443
Cpne5	7.58247106563199e-07	-0.277651126648084
Cpne8	-0.00172056819403384	-1.82249095217546
Cpne9	0.00110435874683734	0.184430776457921
Cpox	-0.0264362820529544	-0.203184415666054
Cpsf1	-0.00314242953959741	0.233547715567916
Cpsf2	-0.115983050379356	-0.00207386075478229
Cpsf3	-0.0854642752388624	-0.535618236922214
Cpsf4	0.0244333403272633	8.59990074702572e-05
Cpsf6	-0.000928679182996502	-0.00854099649367616
Cpt1a	-0.00448602697107004	6.43870208724515
Cpt1c	-0.000151133666204034	-0.500679397991768
Cpt2	-2.6311999328583e-05	-0.0298576628820894
Cpxm1	-0.000255999393118067	-1.60760295031765
Cr2	-0.00288185352496123	-1.7811566554433
Cradd	-0.0709302511226122	-0.301954819434947
Crat	-0.0681061818766496	0.00801699990826615
Crbn	-0.000902530958671974	0.380478263738538
Crcp	0.00723413191101923	-0.375451612124818
Creb1	-0.02295691138957	-0.182836397249631
Creb1	-0.02295691138957	-0.357475334914672
Creb3	1.69995892839829e-05	-0.105634626067235
Creb3l1	0.000828026191111803	0.0215304953661231
Creb3l2	-0.00950390119701382	2.97107306711631
Creb5	0.00355220541825843	0.7970474493893
Crebbp	-0.611924353231488	0.10458277178739
Crebl2	-0.0163339313991468	0.000117713390327889
Crebzf	-0.00211832886053798	-1.69856912655183e-07
Creg1	-0.625591523354563	2.63152431169576
Creg2	0.000116998040496468	5.57140412273775
Creld1	-0.00820993825005614	0.085870649121129
Creld2	0.00258634438928776	-0.0335058611007625
Crim1	-0.000866474607455256	-0.00965385235952423
Crip1	-0.00311606435854229	19.4517050419381
Crip2	-0.0208709887698662	-0.212687442353412
Cript	0.0250050600976254	-0.136353690242199
Crispld1	-0.000104718454179556	0.0136559017429722
Crk	-0.000166975836837571	0.279144213762551
Crkl	-0.0630891190645313	-0.0037878044737431
Crlf3	0.0252940309138303	-0.899404657965961
Crls1	-0.00641953470946127	-0.00140181948802576
Crmp1	-8.8053716131497e-06	-0.261997837113369
Crnkl1	-0.00932785790248634	0.150467752763306
Crot	-0.0180220973433562	-0.492932486628064
Crtam	-2.28462418676756e-05	2.97891663315263
Crtap	-0.000781586248963902	9.8017510455678
Crtc1	-0.00215243010966408	-0.321901643960063
Crtc2	0.000732107170203089	-0.0282085052096813
Crtc3	-0.0225575025953376	0.206464750685983
Cry1	-0.00235121035678194	0.307802722189873
Cry2	0.000163232388063199	0.00649468654941862
Cryab	-0.147973051896587	0.0366353926625062
Cryba4	-0.517025893660638	-7.17575660528167
Crybb1	0.650126333653233	-6.75694070212919
Cryl1	-0.284337682545008	0.0910536646352069
Cryz	-0.00139660609213498	0.0474160544128151
Cryzl1	-0.00357045576143432	-3.95138024872142e-05
Cs	0.00600467262507042	2.05565452178234
Csad	-0.634153660823785	-2.4987536539987
Csdc2	-0.000450285937369024	-0.0459105212713939
Csde1	-0.0344239497730795	0.0970459015685969
Cse1l	-0.00732920532329773	0.00459635394243507
Csf1	0.0325711660060503	14.2644102910498
Csf1r	-30.737124830797	-0.063969067995601
Csf2rb	0.010408481424604	1.52211188645891
Csf2rb2	-0.000481816534631455	2.66148812415111
Csf3r	-0.87218604758474	-3.52253826850379e-05
Csk	-0.820538233342091	-0.00472929370234957
Csmd1	-0.00979914487905011	0.00984271754357736
Csmd3	-0.461992778803498	-7.91706454574997
Csnk1a1	-0.339174470077593	0.0222649047884107
Csnk1d	-0.128273756390295	0.766556053564306
Csnk1d	-0.128273756390295	-0.392194511308631
Csnk1e	-1.80300773448111	-0.219709767026386
Csnk1g1	-0.0048727289460589	-0.0156959685922832
Csnk1g3	-0.000161653099318463	2.02748644376998
Csnk2a1	-0.191569158271308	1.47997631879221e-05
Csnk2a2	-0.0299014641672065	0.118436325511984
Csnk2b	0.000227707312276025	2.24929489399475
Cspg4	-0.0918112774004043	18.0231954559176
Cspg5	-0.0999768221444735	0.75969564908497
Cspp1	-0.0082428166888147	-0.0421411761148408
Csrp1	-0.000586002717758095	0.435859290433239
Csrp2	-0.0228992403166643	0.34854914562992
Cst3	-140.031958727091	-0.871735760523321
Cst7	5.18336339544447	24.4275717585831
Cstb	0.718389131124908	10.204868295303
Cstf1	-0.00117070156162465	0.00860976318829557
Cstf2	-0.010691715546769	-0.114942056228892
Cstf2t	-0.019189015490898	0.108895890349888
Cstf3	-0.000995498164538564	-1.26972335016124
Cstf3	-0.000995498164538564	-0.054596818719272
Ctbp1	-0.06190468573312	0.00483591920436337
Ctbp2	-0.101209009662137	0.0499415767874779
Ctbs	-0.0323300075035725	0.0043045366746538
Ctcf	-0.0632100225047987	0.0200033156588446
Ctdp1	-0.0116050263746586	0.0168898828560016
Ctdsp1	-0.000316661644783345	-0.0105415978681845
Ctdsp2	-0.0401936694268582	0.00340726082531671
Ctdspl	-0.00918749277787327	0.0773726995718861
Ctdspl2	-0.014096874028924	0.10143931052943
Ctf1	0.00549060864384618	-0.00128705853126277
Ctgf	0.00880954791440078	-0.00783924899096257
Ctnna1	-0.111538731318359	3.59249164540159
Ctnna2	0.00166442126649192	0.0080233335523525
Ctnnal1	-0.012116737960966	-1.3023492765751
Ctnnbl1	-0.00973385299860507	0.108609639335869
Ctnnd1	-0.113551712704035	0.225361181098579
Ctnnd1	-0.113551712704035	0.185220178659733
Ctnnd1	-0.113551712704035	0.0351060460099073
Ctnnd2	-0.116896429047368	-2.48408366159868
Ctns	-0.00314671703649177	-0.108715565881739
Ctps	0.000540597202996735	0.0351429236371059
Ctr9	-0.0277556715935362	-0.24596129496279
Ctsa	2.16800133653721	9.5888519977766
Ctsa	2.16800133653721	4.86004947810906
Ctsb	28.8373359202235	14.8496322715654
Ctsc	2.2134554966438	1.19410867241732
Ctsd	0.134290398506501	8.85626447263862
Ctse	0.344727297412383	15.9685325093654
Ctsf	-0.0261225158718593	0.299610454710305
Ctsh	1.33567947933236	0.0766546773946015
Ctsk	0.000413804655421735	0.0454269186025841
Ctsl	18.8437907142697	5.56769355849795
Ctso	-0.423532020570334	-0.195555917268339
Ctss	5.2122752309503	2.71504582507069
Ctsz	3.53902389768817	5.34445221749501
Cttn	-0.000443149019023833	-0.000556979047839987
Cttnbp2	-0.00245726940252282	-1.62478021745168
Ctxn1	-0.00719544894675354	0.0633733439279833
Cul1	-0.772098576281159	-0.340323036084943
Cul2	-0.013816672450285	0.406369716612253
Cul3	-0.0948957017670681	0.802795534638609
Cul4a	-0.0233368299221459	0.00558395140719829
Cul4b	-0.00242941935561721	0.135904755754809
Cul5	-0.755012076983649	-0.168346083748822
Cul7	-0.0594797910395283	-0.475720017997064
Cuta	-0.00646755913872944	0.46160178457083
Cuta	-0.00646755913872944	0.094701680203898
Cutc	0.000288143999394569	-0.0383439600705731
Cwc15	-0.0729289824549621	0.0429257135270148
Cwf19l1	0.00240945019937602	-0.0550732484710438
Cwf19l2	-0.0416055888177817	-0.156935186941509
Cx3cr1	-37.2003881700183	-0.562296339221267
Cxadr	1.17159663471462e-06	0.0126632737751668
Cxadr	1.17159663471462e-06	0.660905068932412
Cxcl1	0.0334361105448704	4.05990592520621
Cxcl10	0.200578809071518	6.49362749441042
Cxcl12	-0.0590419973982684	-0.00494967208870119
Cxcl16	0.245889226383771	7.65520911561034
Cxcl2	5.72873544164104	12.5989365532611
Cxcr4	0.0431571506638063	23.0378187344186
Cxcr6	-0.000114255051862364	0.592608498926013
Cxxc1	-0.00177691185017356	-0.115092708769246
Cxxc4	0.000630837290829216	-0.504930622282077
