gene	Arf1_WT.signed.value	DAM.signed.value
Ndufa3	-0.0110037199892242	-1.70025085070179
Ndufa6	0.091774752330487	-1.40971212065277
Ndufa8	-0.00651956498728967	-3.21823692395814
Ndufab1	-0.00120666462185652	0.0386399498486153
Ndufaf1	0.000395902017475498	-1.58997930913784
Ndufaf4	-0.000601233195380083	-0.419660201859284
Ndufb10	-0.0109290727006034	-0.988809102612676
Ndufb11	0.0205658755003098	-1.78069053657988
Ndufb3	-0.185550942879718	0.871707373395383
Ndufb5	0.00542961723383628	-2.2565545279925
Ndufb6	0.00885956353663902	-4.63382748294388
Ndufb7	-0.0321091861110849	-1.51166567833111
Ndufb8	0.00234904939072461	4.38529385254061
Ndufb9	0.00430212093595682	-1.60383030210499
Ndufc2	-0.100955570337781	0.247260675382236
Ndufs2	-0.0788720601682188	-0.222172766892693
Ndufs4	-0.00801645810826254	4.15771210555853
Ndufs6	-0.00678515556675675	0.0799262522993419
Ndufs7	-0.167025372547121	0.367151814376943
Ndufs8	-0.0124420096273231	0.159799001395588
Ndufv1	-0.000309088588905335	0.00495135577274585
Ndufv2	0.0106509394464894	3.88874261980583
Ndufv3	-0.0104837892361661	3.26358866299616
Neat1	5.22232642989594	-2.3019013937713
Necap1	-0.00756859979592884	0.890058743824692
Necap2	-0.051190260017954	0.0178548639502122
Nedd8	-0.0879781549091864	-1.62727978741065
Neil1	-0.00295239640165744	-0.315682359659515
Nek4	-0.0117498497763913	-0.021308705578131
Nek6	-0.0817665785770158	-1.67531819200104
Nek7	-0.292455672149156	0.102140213157707
Nek9	-0.15240519644605	-0.851166250931367
Nemf	-0.0147371897131331	-0.290785035702886
Nenf	-0.0278469842753013	-1.93450446405513
Nes	-0.0218010586783031	-0.611324742875029
Neu1	0.00410179764632309	0.0855479561955705
Neurl1a	0.0341520393376752	-3.63496067878403
Neurl3	-0.653660058592349	-0.511039334284751
Nf1	-0.360401896998969	-1.33857527676972
Nf2	-0.0426449738805735	0.0956430859429638
Nfam1	-0.726762722305592	-0.558865156805744
Nfat5	-0.195505639204425	0.172192507026171
Nfatc1	-0.25597036419049	-1.00745909219264
Nfatc2	-0.17826692498011	-0.561567805117757
Nfatc3	-0.131585400353097	-0.0891829948464922
Nfe2l1	-0.0359558757862717	0.147313676182127
Nfe2l2	0.0262979171246564	-2.94945837421798
Nfia	-0.0323315208132808	-0.0669987832197517
Nfic	0.0920391020259985	-0.959359690744182
Nfix	-0.583150416635471	-0.114991030341101
Nfkb1	-0.0890129963311454	0.0915623192143501
Nfkbia	0.724081930940921	-4.7794587125481
Nfkbil1	-0.0265332844692873	0.295317368584581
Nfs1	-0.000363430282311356	0.310046055199414
Nfu1	-0.0175197546927304	3.11892541990543
Nfx1	0.0018259365790431	-0.00190311949355894
Nfxl1	-0.0054459951973677	-0.5316226843383
Nfya	-0.532193324812833	-3.09288689052096
Nfyc	-1.84193806660005e-05	0.0947558085262542
Ngdn	-0.00424901570620688	0.204000956106287
Ngp	-3.97502238704216	-0.776778493705656
Ngrn	-0.00344567578668864	0.21541021178986
Nhlrc2	-0.000692228287710247	-0.0693251588734787
Nhp2	0.00523759780728608	0.388814205476473
Nid2	-0.142616433421569	-0.675751847754272
Nif3l1	0.00153477259877843	-0.0864732103763678
Nin	-0.0199734988595175	0.0176799212949585
Ninj1	0.388214204449642	0.323494216930165
Ninl	-0.00448685617500588	0.273491275134982
Nip7	-6.86372075785061e-05	-0.00121347683526098
Nipa2	8.30795292936427e-05	-0.969535553394726
Nipbl	-0.231350160101286	0.0179435168789115
Nipsnap3b	-0.000510035264952739	-0.419005214590038
Nisch	-0.0058102918211978	0.0236209442222222
Nkap	-0.084912748901418	0.237165015352174
Nkrf	0.000366324425417558	-1.20470763937829
Nktr	0.0108988327668298	-2.65248480367313
Nlk	-0.03847431752117	0.248408548902449
Nlrc5	0.000435946177939185	2.7274384287319
Nlrp1a	-0.0185233632466223	1.39569062296544
Nlrp1b	-0.0565288295934345	-0.252801416898223
Nlrp3	0.0400091579669215	-0.328811462424044
Nlrx1	0.00501408358272172	0.258614154026834
Nmd3	-0.00589528624285251	0.0598744070678096
Nme1	0.00181805266549646	-2.77120958891897
Nme2	0.000129873546426297	4.24946714673054
Nme3	0.000222790081079535	-0.279102990794561
Nmi	-0.00076457860125906	-0.930559929193806
Nmnat1	-0.00550384785496147	0.0688994941780814
Nmt1	-0.0462019368080485	0.86281991222862
Nmt2	2.73687252887532e-05	-0.0557932218000998
Nnt	-0.00769720656446765	-2.49583449561365
Nod1	-0.00269952101395263	-0.77319377001756
Nol7	-0.0164746196700083	-0.0402724352374613
Nol8	0.00819006213421066	-0.155902202650446
Nol9	-0.000674939781501266	-0.106295288499328
Nolc1	-0.000197616439073805	-0.161714605058085
Nom1	0.00168551280675452	0.0399888831283561
Nomo1	-0.0106580136892692	0.106904995191237
Nop10	-0.00180968864854752	-0.0693292807910653
Nop14	0.0176170808647296	0.0778034291504818
Nop58	0.00573969536791037	-0.347670765306592
Nos1ap	-0.678459987556015	1.73779845693611
Nosip	-0.000340892801229084	0.0909113390818437
Notch1	-0.0348382792841669	-1.54380863418476
Notch2	-0.00244415050411995	-0.92564485028425
Nova1	-0.0181419800774217	0.241750283906972
Npat	-0.00807389778201757	0.114465266951762
Npc1	-0.461743346446983	0.605194515361685
Npc2	6.17857365685119	25.5878621427145
Npepl1	-0.0103109148552886	0.0556715976094152
Npepps	-0.0482073948773216	-0.0439660895848781
Npl	4.08871726542369e-05	-1.33317712727254
Npm1	1.79268590820877	-2.26135276819526
Npm3	-0.00568699570087169	-0.0709511760157024
Npnt	-0.0111512561395441	-1.07861652990512
Nprl3	0.00868534681861507	-0.252507630290815
Nptn	-0.941853832171641	-1.43157753856341
Nqo2	-0.000944861175654036	-0.0236431413779517
Nr1d2	-0.0874754711718231	0.088669539875539
Nr1h2	-0.094454856691177	-0.0400225361743319
Nr2c2	-0.00101969790649324	0.550383944516406
Nr2f6	-0.105582936695777	0.215456985458928
Nr3c1	-5.07325677842626	-5.81862135276673
Nras	-0.0255139759546776	-1.41381124402857
Nrbp1	-0.00747663722869213	-0.420281432022424
Nrd1	0.00757305681928232	-1.11891687213182
Nrgn	-5.33022099539249e-07	0.203257211608563
Nrip1	-1.09147403876869	-4.91432692451998
Nrm	-0.0018531658859487	-0.503079959251846
Nrp1	-0.64156409009861	-2.08152426431087
Nrp2	-0.000106577262202009	0.894762956225067
Nsd1	-0.103061761626868	0.581088567414258
Nsf	0.000101364436232636	0.268600770380929
Nsmaf	-0.0243360979506257	0
Nsmce1	-0.161545547040076	0.82900590323847
Nsmce2	-0.000205794165862963	-0.833078836453462
Nsmce4a	-0.0387055139249765	-2.56316421910861
Nsun2	0.00307152717027671	1.02501900040482
Nsun4	-0.00383069887171337	0.0134541971069982
Nsun6	0.00313328260131123	-4.03880671304804
Nt5c2	-0.000168417533365921	-0.0262892044770929
Nt5c3	0.00720941690675769	-0.220890153911375
Nt5dc1	-0.00329672949043515	1.10184485067322
Nt5dc2	0.00589260005795433	-0.0626431821584017
Ntpcr	-1.02591602267559	-0.469446867570345
Nuak1	-0.77495244054841	0.278815236194974
Nuak2	0.00118671177717958	2.12730794633478
Nub1	0.00314679609765264	-0.352639933309293
Nucb1	0.00445341389050633	-2.47981659268229
Nucb2	0.0736590104045909	-0.0627261266383026
Nucks1	-0.336158536061847	0.174145711332195
Nudc	-0.00126814675697372	-0.232670686586703
Nudcd2	-0.000870553340365405	-2.48525970049313
Nudcd3	-0.0344055217813719	0.0039773540659575
Nudt16	0.00093259887429738	0.718549812876545
Nudt16l1	-0.0521225647734672	0.159097900102232
Nudt18	-0.0104453026860647	-0.0433313938067189
Nudt22	-0.00236309497237228	-0.411254986637691
Nudt3	-0.0788475902317722	0.0449031040775642
Nudt4	-0.0285140680317418	-0.350834415554419
Nudt9	-0.0150856034647175	-0.888540885046395
Nufip2	-0.0371848914405703	0.451537597855831
Numa1	-3.95882157665892	0.410507384417566
Numb	-0.827931801434209	-0.877377156384148
Nup107	-0.000879750838987276	-0.0206839827186256
Nup133	-0.0184708748717505	0.0810606161922431
Nup153	-0.0387435640764131	0.281191148075441
Nup155	-0.00304253816230833	-0.847356286194323
Nup160	-0.00429211322605847	-0.28858705079958
Nup188	-0.00305868740571771	-0.653939191895182
Nup205	-0.0184000222527679	0.471971059853082
Nup214	-0.140443889642614	0.752793143084229
Nup50	-0.00249706858620662	0.0285958606511824
Nup54	-8.2592510381421e-05	-0.205774291616654
Nup88	-0.323805702336907	-0.161035429934819
Nupl1	7.58247106551918e-07	0.712772264746115
Nus1	-0.013276191645993	-1.93419983051071
Nvl	8.69507498677674e-06	-0.0233517647946924
Nxt2	-0.00246922599661896	0.144973251312827
Oat	-0.00254734555671817	1.40114464850189
Oaz1	-0.83090671310811	0.520254599388991
Oaz2	-0.0547351157241788	1.71351865300886
Ocel1	0.0083937808593782	-2.33837030996247
Ociad1	-0.149400508369395	0.218755316212331
Ocrl	-0.00211043186770133	-0.0521437065855169
Odf2	-0.00247266335211727	0.519874645856026
Ofd1	-0.00419665948122131	-0.918830334661354
Ogdh	-0.0239110788932437	0.0898858962523872
Ogfrl1	7.70339086321468	1.8718623121195
Ogt	0.00325003485794517	1.38744470719957
Ola1	0.000410271418252751	0.301522985759699
Olfml2b	-0.0501609798130562	0.0539817639156514
Olfml3	-116.489204916146	-2.04931296140726
Opa1	-0.00850390601498117	-0.0828147099408694
Ophn1	-0.755166743780207	-3.26782967729469
Orai1	-1.07640476287784	0.0102887539724192
Orai2	-0.00972899480433106	-0.0851542483903021
Orai3	-0.140606914183588	0.457970523554955
Orc2	-3.92117815570945e-06	0.149735376881804
Orc3	-0.00225176602983825	-0.744772472729283
Orc4	0.000820496633379212	0.369690346112185
Orc5	-0.00271971054385346	-0.668043406645739
Ormdl1	0.00811086149543679	-0.879406568594962
Ormdl2	0.00985794583298734	0.281625698635127
Ormdl3	-0.0308034357911696	0.431517062773672
Os9	0.292920114719267	-1.44231098000024
Osbp	-0.00419351239227785	2.63822129490059
Osbpl11	-0.0504015814587471	0.418517313704676
Osbpl1a	-0.0387204656935904	0.0629713580138199
Osbpl2	-0.00596370250379269	-0.415449187553783
Osbpl3	0.00104571906861424	3.83323434561226
Osbpl8	-0.00065667563415114	-2.04350287410919
Osbpl9	-0.011275475729473	0.0863819436653406
Osgep	-0.201835360164245	0.0476454578245963
Osgin2	0.00170557809877336	0.0881500385394009
Osm	1.7982441735453	-0.522780026954199
Ost4	-0.0501857991235213	-0.413541514887976
Ostc	-0.00834413895534341	0.11400249479344
Ostf1	-0.0362511179492367	0.554231056914422
Ostm1	0.0187818047031301	-0.159144705539162
Otub1	7.46577730748496e-05	0.23867808698765
Otud4	-0.0109404458344675	0.192707278784593
Otud5	-0.00721538763160421	0.576961106432843
Otud7b	-0.0319266217821903	2.41647275015751
Ovca2	-0.000724669711244306	-2.44363687454128
Oxa1l	-7.6010292249546e-05	-0.232150764631465
Oxct1	-0.264150758817475	-0.868466289685668
Oxr1	-0.0787966200326048	0.479422065279997
P2rx4	0.393479040295766	-3.87952700951891
P2rx7	-0.100872615437582	-2.30571908341975
P2ry12	-119.419785519928	-63.4145913886143
P2ry13	-44.3833719628907	-15.6122982964265
P2ry2	0.0192104273458045	0.713248321605988
P2ry6	0.539930182559528	1.25939299812501
P4ha1	-2.28168871900757	0.00512191939331141
P4hb	0.201356500427639	0.968008235650677
Pa2g4	0.000960368044169272	0.10943996120221
Pabpc1	3.40018492394115	-2.35685987811157
Pabpn1	-0.00143385998255247	-2.00215607835184
Pacs1	-0.0230876621377189	0.760063952389292
Pacs2	-0.0193995876122033	-1.47754747945043
Pacsin2	-0.286720917829839	0.58852226037273
Padi2	-0.372875776054727	1.58753972990681
Pafah1b1	-0.0763602972375495	-0.682551840209331
Pafah1b2	-0.0502833546802963	0.115147462471269
Pafah1b3	-0.131672532556967	-2.28901545218852
Pag1	0.0120322966997988	-0.830861129529419
Paip2	-0.0658242597713107	1.3691780027796
Pak1	-0.720441437247651	0.103686365510924
Pak1ip1	-0.0031852738045712	0.323875750873058
Pak2	-1.04224737410399	1.16965314910075
Palb2	-0.00530236240885748	0.058359809243705
Pan3	-0.052150932175324	0.406948924297462
Pank3	-0.0797528848688016	2.53422763072777
Paox	0.282371010440615	0.0974729300034638
Papd5	-0.00331245322073167	0.887460174299163
Papola	-0.48281914701775	0.1422478377446
Papss1	-0.0933290197558352	0.569364376073194
Paqr7	0.00910110114088746	-0.723125174085769
Pard3b	-0.00327583385793446	0.0190572804405228
Pard6a	0.00326649168521005	0.0996176409971363
Parg	-0.0287690698365656	0.102650730230773
Park7	-0.0855271660437327	-2.51419969969547
Parl	0.000810574638311262	-0.213060719706517
Parp1	-0.21708303619244	-1.04268113390798
Parp10	0.000666456428365746	-4.66312246625108e-05
Parp11	-0.00932422771711947	0.104186916946395
Parp12	0.0140164162678757	0.424365343762415
Parp14	0.0164896590318233	-0.137263838449416
Parp2	-0.0208114196509088	0.0909030489902049
Parp4	-0.0245037390865232	-0.000162399182148485
Parp6	-0.0184436975851869	-0.163207876007554
Parp8	-0.0840506010391631	-0.544207949190478
Parp9	0.00193000015875815	0.320935430909415
Parvg	-0.261458468477372	1.88060249891086
Patl1	0.00145656681940558	0.0294184960146896
Patz1	-0.0077488539521297	0.0755610145353728
Pbrm1	-0.0613135418393823	0.952526281522652
Pbx2	-0.466534628499263	-0.322019184054929
Pbxip1	-0.0601213997978954	0.174102519668277
Pcbd2	-0.0375374619289126	0.519416724956359
Pcbp1	0.00934707154272106	1.18648921393258
Pcbp2	0.0137728119873608	-2.44857188912241
Pcf11	-0.00413669564050048	-0.015189611581162
Pcgf3	-0.0220307266988668	0.0138375917064537
Pcif1	0.00140865944217535	-0.361737789964893
Pcm1	-0.20232531076225	0.0511820723878004
Pcmt1	-0.036685468356423	1.59795243702251
Pcmtd1	-0.0379166733211411	0.587223058323014
Pcmtd2	-0.156211370707019	-1.05925089682925
Pcna	0.00354672179272396	0.546956215214399
Pcnp	-0.00340972963092279	-0.00585999491501837
Pcnt	-0.0197165800101191	-0.161829188339565
Pcnx	-0.0196391269131055	0.704331449502421
Pcp4	-5.79397635110172e-06	0.172576103689725
Pcyox1	0.000443018429545666	0.701059931540958
Pcyox1l	-0.0789294433628268	-1.24554155371707
Pcyt1a	0.00463229693516569	-0.198055000515646
Pdap1	-0.0216570660161196	0.157619168703559
Pdcd10	-0.036202775924451	0.0452356158696077
Pdcd11	-0.0027748732622405	-0.446033442849918
Pdcd2	0.0174205118096076	-0.619204445875388
Pdcd4	-0.0129949607753296	-1.27075993564649
Pdcd5	0.000592316353189395	0.636182534020584
Pdcd6	6.27715463469092e-05	-0.778722096783405
Pdcd6ip	-0.0401891464056192	0.115624157510465
Pdcl3	-0.000722273869009304	0.131720451845263
Pde12	-9.43558383310955e-06	-0.219704790205818
Pde2a	0.0208662028387919	-0.0569287960552826
Pde3b	-1.59826948396655	-0.0427078355746688
Pde4b	-7.43464867851781e-05	-0.964935934556807
Pde6d	-0.00117757593933549	0.0563999538946441
Pde8b	-0.000275915373531935	0.316373057586818
Pdgfa	-0.0700723705137962	1.68355365912101
Pdgfb	-4.97609682864585	0.839900001273551
Pdha1	-0.00270367633975272	0.286716029469868
Pdhb	0.0439414334391936	-1.2833320646176
Pdia3	0.120308829838837	1.45399537517701
Pdia4	0.00878452026657261	0.0663127424800566
Pdia6	0.255295272554994	0.90742617200908
Pdk1	-0.540897205604844	-1.17166410346928
Pdlim2	0.00358020990214947	0.182741718596965
Pdlim4	-5.06098473779421	-4.06266345745553
Pdlim5	-0.024974190033256	-4.05489832883454
Pdpk1	-0.0163859232886638	0.00968254366989378
Pdrg1	-0.010966279331232	0.195797901498124
Pds5a	-0.256827969198989	0.0508191656319333
Pds5b	-0.0187939391852661	0.0207945702537252
Pdxdc1	-0.00173330224392222	0.0192603056059639
Pdxk	0.00739734018822801	0.397758326528887
Pdzd11	0.000165042935549284	0.0205237984656004
Pdzd8	-0.325232219587822	-0.307053480398886
Pea15a	-0.0102124168522012	2.87151622048507
Pear1	-0.0244182105848904	-1.70588912169263
Pecam1	-0.319800588860053	-2.1546378646522
Pecr	-0.0295746218409095	-0.759498045403134
Peli1	0.0315181957783797	0.347581719866936
Peli2	0.0723928130017075	0.75438957076856
Pelp1	-0.018516223129052	-1.81561032211566
Pepd	-0.0193161650594013	0.00324146333309094
Per1	-0.00631350304762543	0.196606434401332
Pes1	0.0315418996945117	0.0574386543703607
Pex12	0.00228123564231453	-0.00372125991927156
Pex13	-0.00166876148306224	0.4083148323377
Pex16	0.00885152852092997	0.862597532803441
Pex3	-0.0140172698305688	-0.392858177587014
Pex7	-0.00148740483166571	0.0490176645297797
Pf4	-0.00322495480090015	0.0708785985717036
Pfas	-0.000548796513090975	-0.0472156316032052
Pfdn1	-0.0215862700663291	0.00544578058988498
Pfdn2	-0.0215067868273422	0.0376491487271671
Pfdn4	0.00215065240321023	0.256604807837143
Pfdn5	1.33458367102511	-2.43001320438199
Pfkfb2	-0.000106676843389755	0.0395640201571849
Pfkfb3	0.000769417149169086	-2.62488744015739
Pfkfb4	-0.0480681501824103	0.0106120648250013
Pfkl	-0.162410100498775	-0.602026559495109
Pfkm	0.000236803909212993	-0.316903378232593
Pfn1	-0.265427230007068	-2.73628471196614
Pgam5	0.0030245171350236	-0.732283424000311
Pgap1	0.00123836869892185	-0.467292375847742
Pgd	0.0542055877293095	-1.07820593034264
Pggt1b	-0.00203379479031247	-0.0224553944991972
Pgk1	0.00430782718477718	2.94664269515432
Pgls	0.376116823921982	2.11596907621135
Pgm1	-0.00847971718084723	-0.177108672312517
Pgm2	0.000220591865213336	-0.00114127204830818
Pgm2l1	-0.000371721437465515	-0.518389567181067
Pgp	-0.0185022333708912	0.483839649366066
Pgrmc1	0.00237366486897898	-3.00098775941231
Pgrmc2	-0.00407237823093005	1.02153112404309
Pgs1	0.0217332828505198	0.287553442069121
Phactr4	-0.00248641069861663	-0.853943470849556
Phc1	0.000614911492889993	0.541570536277643
Phc2	-0.0929846586972563	-1.47344183166427
Phc3	-0.243334301900696	-0.587826938656907
Phf10	-0.0270112536488786	0.0131212534817128
Phf12	-0.0419517332088049	0.0238140318453296
Phf13	-0.0282351924533405	0.0183794574751176
Phf14	-0.569294895903201	0.757993384277046
Phf2	-0.125292887408652	-0.601755760634111
Phf20l1	0.0143256698821492	0.226073984438421
Phf21a	-0.31083441799672	0.00785706491607501
Phf23	-0.0077946157808428	2.4316476245629
Phf3	0.00632446029371699	-1.40791369508836
Phf7	-0.00467444208119119	0.0207915872371744
Phf8	-0.0275598764845123	1.43091014487215
Phgdh	-0.13870078213535	-0.392127900946386
Phip	-1.97469057518836	0.320004509234325
Phka1	-0.0100539121094443	-0.0285313802563681
Phka2	-0.00861986089367354	-0.0776434108557704
Phkb	-0.00115576339670014	-0.0361254850792732
Phkg2	0.00296009730911093	-0.99084734850966
Phlpp1	-0.00906010591127532	-2.68272415299448
Phlpp2	-0.00229370612339493	0.316874978884679
Phospho2	-0.00820351791270297	1.79904836557818
Phrf1	-0.0310972926469544	-0.41602859046609
Phyh	-0.000695626377122738	0.738662575976259
Phyhd1	-0.00159818247791414	0.313473518495513
Pi4k2a	-0.0190266475604807	0.223587668076267
Pi4ka	-0.016952802708663	0.341177963584121
Pias1	-0.0527581197893359	-0.803691410435763
Pias2	-0.0011741554810902	-0.144636956898626
Pibf1	-0.0121907049303519	-1.83875567929533
Picalm	0.647714078949961	-0.0939925518710635
Pid1	0.0311578557091374	-0.133976989936304
Pigc	-0.00034803430024116	0.0595989056129953
Pigh	-0.0129156864956541	0.887231917641154
Pigk	-0.0322364645726921	-0.425635655074465
Pigm	-0.0357872888142943	-0.0375385775213991
Pign	-0.0130036280114557	-0.484676739000798
Pigo	0.0069323613392032	-0.124042062582786
Pigp	-0.0283717968455231	-1.47605487876173
Pigs	0.000325379656567528	-0.957712123806906
Pigt	0.107605866127518	0.0558680678743009
Pigx	-0.012298817039511	-0.31224903307406
Pigz	-0.00939537372869374	-1.49812052074006
Pik3ap1	-0.0241178158068016	-0.0396710914111955
Pik3c2a	-0.00526266920961994	0.0329621932981089
Pik3ca	-0.0961889031732876	0.170455173973081
Pik3cd	-0.27629503791503	0.553981410934017
Pik3cg	-0.693899344485575	0.0638648919910322
Pik3r1	-0.0454623843335396	-6.67045067169106
Pik3r2	-0.0294921082640819	-0.0706462951899364
Pik3r4	-0.0443244641624529	-0.763920599544163
Pik3r5	-0.117554601274138	-0.00433586833174982
Pik3r6	-0.000433877165938506	0.356535372977325
Pilra	-0.0309775571380044	0.0873916917941668
Pin1	-0.00358661432415212	0.320256515439063
Pink1	-0.0357318953770462	2.09214103592878
Pip4k2a	-3.99351603188238	-1.14269766929076
Pip4k2b	-0.00881145559328302	0.720336013664028
Pip4k2c	-0.0477096204567285	-0.598073364188797
Pip5k1c	-0.0145747920898793	-2.11866479781547
Pisd	-0.0302528932300821	0.174620713453616
Pitpna	0.00858040780958017	-1.2484918892211
Pitpnb	-0.0118617076576375	0.0240198211782557
Pitpnc1	-0.071397579576134	0.316493537872176
Pitrm1	-0.0165920866628747	-0.652993759458019
Pja1	-0.00519156496925465	0.00474199900842032
Pja2	-0.0920920253983167	0.209838359659838
Pkdcc	-0.0442548789676355	-0.706041508652195
Pkib	0.000815140548440816	2.81314867405587
Pkig	-0.218655440518854	1.63489037274542
Pkn2	-0.0515259584970389	-0.722970709761812
Pla2g12a	0.000573702707315099	-0.207066052468356
Pla2g15	-2.24386437690974	1.27893094580641
Pla2g4a	-0.0438096576279902	-0.333825162897912
Pla2g6	-0.000962346492004378	-0.182369014826599
Plaa	-0.00148139167763573	-0.477325348013562
Plagl2	-0.00328963957377725	-0.237481556564609
Plau	0.2173962408084	0.257573966087853
Plbd2	0.171239892764275	2.70407788357592
Plcb2	-0.359892891843857	-0.307583806703695
Plcb3	-0.0680244329451912	-0.0948443528963688
Plcg1	-0.344141458227131	0.0151798554854675
Plcg2	-0.0963758496723548	-0.07435409714363
Plcl2	-1.41485050879993	0.106983534553559
Pld1	-0.608849668488808	-4.04243653915473
Pld2	-0.00368085018306293	-1.34799846542871
Pld3	1.84729286031112	15.5784544017646
Pld4	-1.75283186410581	4.0315245536309
Plek	-0.147440969241669	-4.1461585006659
Plekha1	0.07381629787193	-1.10271287392654
Plekha2	-0.0883633501345667	-1.24957584399273
Plekha3	-0.00532154146230172	-0.0889996315970302
Plekha8	-0.000475880180649856	-0.0237089724118568
Plekhb2	-0.00481602951794278	1.02921656852317
Plekhf2	0.0484041571023688	0.0806531668467375
Plekhm2	-0.000163415286224164	0.902174772127902
Plekhm3	-0.0035526760811281	-2.34886288959918
Plekho1	-0.346227534869272	0.412518652107586
Plin2	1.30783466274278	0.105444004518213
Plk3	0.0183089052008376	0.18285086207657
Plod1	-0.107593886665614	0.916537755957665
Plod3	-0.0818403582937172	0.317384389333211
Plp1	-2.48885463861721	-0.354527854984217
Plrg1	-0.0242870533073911	0.122881919823988
Plscr3	-0.0286446840894167	0.538123957993201
Plxdc1	-0.0921747359722695	0.747152306050492
Plxdc2	-22.8689862823621	-5.73848743234722
Plxna4	-0.783744707604684	-6.05464193596561
Plxnb2	-4.55341449793573	1.16180184579638
Plxnb3	-0.00148913441570193	-0.562152595129984
Plxnd1	-0.0240605922980984	0.0888755709079461
Pmepa1	-6.13167971276617	-1.90447156193559
Pmm1	0.000641811197042128	1.05063129080385
Pmp22	0.568951282365235	-1.52505930923226
Pmpcb	-0.0199251571312622	0.447003760753256
Pmvk	0.00109565094441638	0.793069049415957
Pnkd	-0.0612983329972374	0.00436943480712426
Pnkp	0.00636272341592255	0.0355035445327046
Pnn	-0.00978890134955689	0.238943705797311
Pno1	0.00148923621026936	-1.77208765916822
Pnp	-1.72213921050003	-0.618110514992351
Pnpla2	0.796670185643842	0.165370961022327
Pnpla7	-0.0291245457787811	-3.68714311399337
Pnpla8	-0.0160960771677493	0.000914484330251253
Pnrc1	0.410859158773526	1.54321708552597
Pnrc2	-0.033799156467427	0.0589819251428526
Poc1b	-0.00898932478629821	0.507394003960882
Pofut1	-0.0072092709605587	-0.0627191517559614
Pogk	-0.037113514069265	5.32792632148284
Poglut1	-0.00043417248695536	0.0382159258165646
Pogz	-0.150273601981211	-0.162740456318122
Polb	-0.0616100466366404	-0.382680504468208
Pold3	-0.0125717595268233	-0.111841409464444
Pold4	-0.0696563436650797	-1.22059976591105
Poldip2	-2.05181779517036e-06	1.63532124017113
Poldip3	-0.0376449100463757	0.0203222430587168
Pole4	-0.00133017829359708	0.720890470453752
Polm	-0.00526534828455369	-0.2524821983781
Polr1a	-0.29027068618606	-0.0294365712601744
Polr1d	0.00583619175078354	0.0734745702444822
Polr2a	-0.0311735575520779	0.261047996055209
Polr2e	-0.0148155932926823	9.81262083764727
Polr2g	-0.101529352867683	-0.481743089620583
Polr2i	-0.0237531111279862	0.297777195013571
Polr2j	-0.0356484892048521	-1.54045551354783
Polr3a	-0.00137860058512441	-0.0940515770351324
Polr3c	0.00887460986963862	0.214423572429472
Polr3f	-0.00434838190679715	-0.00508839658180218
Polr3gl	-0.00507371154952095	0.349607101170514
Polr3k	0.000966886099860573	0.515590491324181
Pom121	-0.0720993312423397	0.296164151909893
Pomp	-0.0588920085703785	-1.24142127840072
Pomt1	-0.0104035877900162	-0.0370956605532989
Pomt2	-0.00176744465366276	-0.000809104339279247
Pon2	-0.000849302146432157	-1.12563247846893
Pon3	-0.0349829920949497	-1.31141776774918
Pop5	4.69225737365823e-05	-1.02138426721597
Por	0.00055284351787304	0.321285256303354
Pot1a	-0.0155304113187781	0.0102939908379164
Pou2f1	-0.11080592275754	0.00242461313627403
Pou2f2	-4.01311712790264	-0.0324392616989505
Pou6f1	-0.0127986269768738	0.0397851181808834
Ppan	0.0488632314305252	0.746098775439751
Ppat	-0.00597483099592331	-0.363860096631375
Ppcdc	0.0052198887646149	-0.488392308843914
Ppfia4	-0.313602354309667	-3.7081711378692
Ppfibp1	-0.00320615637656332	0.121834607023575
Ppfibp2	-0.0374020648123479	-3.59273830348879
Pphln1	-0.000205182533236583	0.0638220408910635
Ppib	-0.113870388752528	-3.33509155430652
Ppig	0.000702019994032444	-0.267133482775337
Ppih	-0.0030155866213451	-0.154878411927641
Ppil2	-0.0177687199286505	-0.0130252505685727
Ppil4	-0.00816757536675077	0.0565554272825219
Ppm1a	-0.0114985843294584	-0.545518295137651
Ppm1b	-0.000572693713494829	-0.436736779685595
Ppm1f	-0.0249659449882449	-0.8753886676822
Ppm1g	0.00476572550252485	0.0164825311047743
Ppm1h	-0.0112292590540203	-0.651581608012557
Ppm1l	-0.28031258477967	0.639225171844098
Ppme1	-0.000305077780063056	0.140116466083753
Ppp1ca	-0.10741744533329	0.194340674249998
Ppp1cb	-0.24578982875042	-0.791471010898473
Ppp1cc	-0.0764736279790867	0.0620837540410185
Ppp1r10	-0.0013430361071292	1.02272270126777
Ppp1r11	-0.255197294188155	-0.637322842744567
Ppp1r12a	-0.790793722721342	0.375329842003116
Ppp1r12b	-0.00383306807977795	-0.0275315641560507
Ppp1r14b	0.172180050310977	-0.201059278465517
Ppp1r15b	-0.0133754114554796	0.00692382412943039
Ppp1r3d	0.00309150432197674	-0.753733717326759
Ppp1r7	-0.0246459893033798	0.369712727537934
Ppp1r9a	-0.187171645453526	-3.03688640998505
Ppp1r9b	-1.40099184647775	0.043627757259176
Ppp2ca	-0.143118672212981	-1.4546982044963
Ppp2cb	-8.23808503876778e-05	1.15856212873617
Ppp2r1a	-0.000808688748709538	0.158422218419613
Ppp2r1b	-0.0274228541401011	0.277068248200071
Ppp2r2a	-0.0265782107354972	-0.00163981830144875
